time_ms,command_angle,feedback_angle,current_mA
197368,160,157,40.10
197420,160,162,40.20
197472,160,162,40.30
197524,160,162,40.00
197576,160,162,40.00
197628,160,162,30.10
197681,160,162,40.30
197733,160,162,27.50
197785,160,162,38.20
197837,160,162,38.00
197889,160,156,38.60
197941,160,162,40.20
197993,160,162,42.10
198045,160,162,41.50
198097,160,162,41.30
198149,160,162,39.70
198201,160,156,38.10
198253,160,162,37.60
198305,160,162,37.80
198357,160,162,38.10
198409,160,162,39.00
198461,160,162,39.60
198513,160,162,38.10
198565,160,162,38.90
198617,160,158,39.40
198669,160,162,42.50
198721,160,162,43.80
198773,160,162,43.20
198826,160,162,43.40
198878,160,162,43.40
198930,160,162,41.20
198982,160,162,39.60
199034,160,159,38.50
199086,160,156,38.20
199138,160,161,38.10
199190,160,156,38.70
199242,160,162,38.10
199295,160,162,38.70
199347,160,162,41.90
199399,160,162,43.30
199451,160,162,42.70
199503,160,162,42.80
199555,160,159,40.10
199607,160,161,38.20
199659,160,163,38.00
199711,160,162,38.10
199763,160,162,38.30
199816,160,162,38.00
199868,160,161,38.00
199920,160,162,38.30
199972,160,162,40.10
200024,160,162,42.10
200076,160,162,42.50
200128,160,162,39.60
200180,160,162,37.90
200232,160,162,37.90
200285,160,161,38.10
200337,160,162,38.10
200389,160,162,37.80
200441,160,161,39.10
200493,160,162,31.40
200545,160,161,28.60
200597,160,162,28.30
200649,160,162,28.40
200701,160,162,28.40
200754,160,157,28.50
200806,160,162,28.50
200858,160,162,28.80
200910,160,162,31.50
200962,160,162,30.30
201014,160,162,28.50
201066,160,162,28.50
201118,160,162,28.70
201170,160,157,28.80
201223,160,162,28.50
201275,160,161,28.90
201327,160,162,31.60
201379,160,162,30.40
201431,160,159,28.50
201483,160,162,28.60
201535,160,160,28.70
201587,160,162,28.90
201639,160,162,28.70
201692,160,162,31.40
201744,160,162,29.30
201796,160,161,28.40
201848,160,162,28.60
201900,160,162,28.50
201952,160,162,28.40
202004,160,156,28.70
202056,160,162,29.00
202108,160,162,31.80
202161,160,162,29.40
202213,160,162,28.40
202265,160,162,28.50
202317,160,162,28.50
202369,160,161,28.80
202421,160,162,28.50
202473,160,162,31.10
202525,160,162,30.70
202577,160,162,28.60
202629,160,156,28.60
202681,160,162,28.60
202733,160,162,28.60
202785,160,162,28.50
202837,160,162,31.80
202889,160,157,28.60
202941,160,162,28.40
202993,160,162,28.60
203045,160,157,28.50
203097,160,161,32.60
203149,160,161,31.90
203201,160,162,28.50
203253,160,162,29.20
203306,160,162,29.30
203358,160,162,28.70
203410,160,162,32.20
203462,160,162,32.40
203514,160,163,29.20
203566,160,162,29.00
203618,160,161,29.50
203670,160,162,32.40
203722,160,162,32.20
203775,160,156,30.50
203827,160,162,29.00
203879,160,162,28.90
203931,160,157,32.40
203983,160,162,31.70
204035,160,162,29.40
204087,160,162,29.10
204139,160,162,29.50
204191,160,162,31.90
204243,160,162,32.20
204296,160,156,28.90
204348,160,157,29.00
204400,160,162,28.90
204452,160,162,32.00
204504,160,156,31.40
204556,160,157,28.50
204608,160,162,28.70
204660,160,162,28.60
204712,160,162,30.80
204765,160,162,31.90
204817,160,162,28.60
204869,160,162,28.60
204921,160,162,28.30
204973,160,162,28.50
205025,160,162,32.00
205077,160,157,28.40
205129,160,161,28.60
205181,160,162,28.50
205234,160,162,29.00
205286,160,162,31.80
205338,160,162,28.40
205390,160,162,28.50
205442,160,162,28.30
205494,160,162,28.50
205546,160,162,31.50
205598,160,162,30.80
205650,160,162,28.50
205703,160,156,28.50
205755,160,162,28.50
205807,160,162,30.30
205859,160,157,30.00
205911,160,159,28.60
205963,160,162,28.60
206015,160,162,30.50
206067,160,157,28.80
206119,160,162,28.50
206172,160,162,28.50
206224,160,158,28.70
206276,160,162,31.50
206328,90,144,505.80
206380,90,133,483.20
206432,90,119,643.50
206484,90,112,701.70
206536,90,108,718.60
206588,90,104,729.70
206641,90,100,717.40
206693,90,97,657.40
206745,90,90,600.10
206797,90,86,545.20
206849,90,92,157.20
206901,90,94,182.40
206953,90,91,192.10
207005,90,86,178.30
207057,90,92,169.70
207109,90,80,169.00
207161,90,82,167.60
207213,90,83,173.80
207265,90,92,169.10
207317,90,92,167.00
207369,90,91,161.80
207421,90,82,159.50
207472,90,82,159.50
207524,90,92,115.90
207575,90,83,110.20
207627,90,83,118.20
207679,90,92,119.40
207731,90,92,92.10
207782,90,92,109.20
207834,90,93,120.80
207886,90,92,120.80
207938,90,92,121.10
207990,90,92,120.70
208042,90,92,120.50
208094,90,93,94.80
208146,90,92,127.70
208198,90,92,125.20
208250,90,92,126.70
208302,90,91,123.70
208354,90,92,94.60
208405,90,92,120.50
208456,90,92,115.40
208508,90,81,120.00
208561,90,92,119.60
208613,90,84,93.70
208664,90,93,55.40
208716,90,92,113.50
208768,90,83,123.10
208820,90,85,122.90
208872,90,91,101.00
208924,90,92,132.40
208976,90,82,115.50
209028,90,83,132.80
209080,90,83,131.40
209132,90,84,90.60
209183,90,92,130.10
209235,90,92,124.10
209288,90,92,125.10
209340,90,83,120.50
209392,90,92,92.00
209444,90,92,117.10
209496,90,91,113.80
209547,90,92,116.10
209599,90,87,116.30
209651,90,92,91.90
209703,90,92,123.10
209754,90,84,94.30
209806,90,92,126.00
209858,90,92,128.00
209910,90,92,102.40
209962,90,92,127.40
210014,90,92,102.70
210066,90,92,129.40
210117,90,92,122.10
210169,90,81,122.50
210221,90,91,122.90
210272,90,92,114.80
210324,90,92,114.30
210376,90,83,111.30
210428,90,91,111.30
210481,90,92,114.80
210533,90,92,110.90
210585,90,85,89.40
210636,90,92,110.50
210688,90,92,114.60
210740,90,86,113.80
210792,90,92,96.50
210844,90,92,119.40
210896,90,92,118.70
210948,90,91,119.90
211000,90,83,113.70
211051,90,92,90.20
211102,90,83,111.70
211154,90,92,111.70
211207,90,83,111.40
211259,90,93,111.40
211311,90,83,111.40
211362,90,92,111.80
211414,90,83,115.00
211466,90,84,117.90
211518,90,92,118.50
211569,90,85,118.60
211621,90,92,122.40
211673,90,86,117.70
211725,90,83,116.10
211777,90,92,113.20
211829,90,90,111.20
211882,90,92,111.40
211934,90,92,111.40
211986,90,92,111.50
212038,90,92,111.50
212090,90,89,111.30
212142,90,87,111.20
212194,90,92,113.40
212246,90,92,117.40
212298,90,92,118.70
212351,90,91,118.10
212403,90,83,114.30
212455,90,83,111.70
212507,90,92,111.60
212559,90,92,111.70
212611,90,93,111.70
212663,90,92,111.40
212715,90,92,111.60
212767,90,92,111.60
212819,90,89,111.50
212872,90,92,90.10
212923,90,83,114.60
212974,90,92,111.60
213026,90,92,111.40
213078,90,91,111.40
213130,90,90,111.80
213181,90,83,111.00
213233,90,83,111.20
213285,90,92,111.40
213337,90,83,111.30
213389,90,92,114.70
213441,90,92,115.30
213493,90,92,113.20
213546,90,83,115.60
213598,90,83,120.80
213650,90,81,122.90
213702,90,92,122.50
213754,90,91,122.50
213806,90,92,122.10
213858,90,91,121.70
213910,90,82,120.50
213962,90,83,121.70
214015,90,87,115.40
214067,90,93,115.10
214119,90,92,115.10
214171,90,93,115.10
214223,90,92,115.30
214275,90,83,119.00
214327,90,92,114.90
214379,90,83,114.90
214431,90,92,117.30
214483,90,84,121.90
214536,90,83,122.40
214588,90,92,125.40
214640,90,92,117.70
214692,90,92,115.60
214744,90,92,115.40
214796,90,83,127.60
214848,90,83,122.10
214900,90,92,115.20
214951,90,92,117.90
215004,90,83,117.90
215056,90,82,122.00
215108,90,83,125.20
215160,90,92,122.40
215212,90,82,129.50
215264,90,91,131.70
215316,90,92,130.40
215368,90,83,131.00
215420,90,82,125.00
215473,90,83,118.30
215525,90,91,114.80
215577,90,92,115.60
215629,90,83,121.80
215681,90,90,123.20
215733,90,82,127.90
215785,90,92,131.10
215837,90,92,127.50
215889,90,83,127.50
215941,90,92,117.10
215993,90,84,115.70
216045,90,83,115.20
216097,90,83,117.90
216149,90,92,121.90
216201,90,82,126.10
216253,90,92,130.40
216305,90,83,126.90
216357,90,93,125.90
216408,90,91,115.50
216460,90,87,115.00
216512,90,93,114.90
216564,90,92,115.40
216615,90,84,89.80
216666,90,83,118.90
216718,90,83,123.40
216770,90,91,125.70
216822,90,92,118.50
216874,90,92,114.80
216926,90,87,114.30
216977,90,92,114.50
217029,90,92,114.40
217081,90,92,117.90
217133,90,92,122.40
217184,90,84,122.30
217236,90,83,118.70
217288,90,83,115.00
217340,90,83,115.10
217393,90,85,114.80
217444,90,86,114.70
217496,90,83,118.70
217548,90,90,122.50
217600,90,92,122.30
217652,90,92,116.20
217704,90,83,115.40
217755,90,92,115.00
217807,90,92,114.80
217859,90,84,115.20
217911,90,90,119.70
217963,90,91,122.30
218015,90,93,121.70
218067,90,92,116.50
218120,90,87,115.30
218172,90,92,115.00
218224,90,91,115.10
218276,90,84,90.00
218327,90,91,114.80
218378,90,83,114.80
218430,90,83,122.30
218482,90,82,121.00
218534,90,92,115.40
218585,90,92,115.20
218637,90,92,115.30
218689,90,92,115.00
218741,90,92,117.50
218792,90,83,122.30
218845,90,92,132.70
218897,90,92,127.20
218949,90,83,118.00
219001,90,92,121.10
219053,90,93,130.50
219104,90,92,126.40
219156,90,92,119.90
219207,90,91,115.80
219259,90,89,124.70
219311,90,82,127.50
219363,90,92,115.60
219415,90,92,115.20
219467,90,82,120.40
219519,90,92,128.60
219571,90,91,119.10
219623,90,92,114.70
219675,90,91,115.40
219727,90,92,122.70
